index,total_reward,total_timesteps,max_depth,max_score,max_gold,max_xp
15-02-04,2.0,2340.0,1.0,2.0,2.0,0.0
15-02-16,0.0,922.0,1.0,0.0,0.0,0.0
15-02-24,0.0,537.0,1.0,0.0,0.0,0.0
15-02-27,0.0,2316.0,1.0,0.0,0.0,0.0
15-02-40,0.0,2398.0,1.0,0.0,0.0,0.0
15-02-50,1.0,1409.0,1.0,1.0,1.0,0.0
15-03-02,0.0,848.0,1.0,0.0,0.0,0.0
15-03-08,0.0,2077.0,1.0,0.0,0.0,0.0
15-03-21,0.0,2290.0,1.0,0.0,0.0,0.0
15-03-32,0.0,1738.0,1.0,0.0,0.0,0.0
15-03-45,0.0,2514.0,1.0,0.0,0.0,0.0
15-03-56,0.0,379.0,1.0,0.0,0.0,0.0
15-04-00,2.0,1408.0,1.0,2.0,2.0,0.0
15-04-09,1.0,1063.0,1.0,1.0,1.0,0.0
15-04-18,4.0,934.0,1.0,4.0,0.0,1.0
15-04-27,0.0,2451.0,1.0,0.0,0.0,0.0
15-04-46,0.0,1754.0,1.0,0.0,0.0,0.0
15-04-56,0.0,2467.0,1.0,0.0,0.0,0.0
15-05-01,0.0,2350.0,1.0,0.0,0.0,0.0
15-05-10,0.0,329.0,1.0,0.0,0.0,0.0
15-05-13,0.0,792.0,1.0,0.0,0.0,0.0
15-05-29,0.0,994.0,1.0,0.0,0.0,0.0
15-05-37,0.0,3043.0,1.0,0.0,0.0,0.0
15-05-56,0.0,760.0,1.0,0.0,0.0,0.0
15-06-04,0.0,541.0,1.0,0.0,0.0,0.0
15-06-07,0.0,2233.0,1.0,0.0,0.0,0.0
15-06-20,0.0,2255.0,1.0,0.0,0.0,0.0
15-06-26,0.0,2214.0,1.0,0.0,0.0,0.0
15-06-40,0.0,69.0,1.0,0.0,0.0,0.0
15-06-42,0.0,1370.0,1.0,0.0,0.0,0.0
15-06-56,0.0,68.0,1.0,0.0,0.0,0.0
15-06-57,1.0,1507.0,1.0,1.0,1.0,0.0
15-07-09,0.0,1100.0,1.0,0.0,0.0,0.0
15-07-19,1.0,1148.0,1.0,1.0,1.0,0.0
15-07-35,0.0,2390.0,1.0,0.0,0.0,0.0
15-07-45,0.0,2285.0,1.0,0.0,0.0,0.0
15-08-03,0.0,329.0,1.0,0.0,0.0,0.0
15-08-06,0.0,1637.0,1.0,0.0,0.0,0.0
15-08-25,0.0,290.0,1.0,0.0,0.0,0.0
15-08-29,0.0,1032.0,1.0,0.0,0.0,0.0
15-08-46,0.0,118.0,1.0,0.0,0.0,0.0
15-08-48,0.0,814.0,1.0,0.0,0.0,0.0
15-08-59,0.0,2464.0,1.0,0.0,0.0,0.0
15-09-09,0.0,943.0,1.0,0.0,0.0,0.0
15-09-19,0.0,2427.0,1.0,0.0,0.0,0.0
15-09-36,0.0,2186.0,1.0,0.0,0.0,0.0
15-09-45,3.0,2433.0,1.0,3.0,3.0,0.0
15-09-54,0.0,642.0,1.0,0.0,0.0,0.0
15-09-59,1.0,636.0,1.0,1.0,1.0,0.0
15-10-06,0.0,230.0,1.0,0.0,0.0,0.0
15-10-07,3.0,2042.0,1.0,3.0,3.0,0.0
15-10-17,0.0,216.0,1.0,0.0,0.0,0.0
15-10-19,0.0,1307.0,1.0,0.0,0.0,0.0
15-10-29,1.0,317.0,1.0,1.0,1.0,0.0
15-10-33,0.0,179.0,1.0,0.0,0.0,0.0
15-10-37,0.0,1265.0,1.0,0.0,0.0,0.0
15-10-48,0.0,1565.0,1.0,3.0,3.0,0.0
15-10-59,0.0,2277.0,1.0,0.0,0.0,0.0
15-11-09,0.0,1965.0,1.0,0.0,0.0,0.0
15-11-23,0.0,255.0,1.0,0.0,0.0,0.0
15-11-25,0.0,1958.0,1.0,0.0,0.0,0.0
15-11-49,0.0,2020.0,1.0,0.0,0.0,0.0
15-11-59,0.0,331.0,1.0,0.0,0.0,0.0
15-12-02,0.0,2159.0,1.0,0.0,0.0,0.0
15-12-10,0.0,2157.0,1.0,0.0,0.0,0.0
15-12-22,0.0,1278.0,1.0,0.0,0.0,0.0
15-12-34,0.0,667.0,1.0,0.0,0.0,0.0
15-12-42,0.0,2140.0,1.0,0.0,0.0,0.0
15-12-57,0.0,129.0,1.0,0.0,0.0,0.0
15-13-00,0.0,3012.0,1.0,0.0,0.0,0.0
15-13-26,0.0,2250.0,1.0,0.0,0.0,0.0
15-13-36,0.0,679.0,1.0,0.0,0.0,0.0
15-13-48,0.0,2234.0,1.0,0.0,0.0,0.0
15-14-04,0.0,1073.0,1.0,0.0,0.0,0.0
15-14-22,0.0,2344.0,1.0,0.0,0.0,0.0
15-14-34,0.0,2405.0,1.0,0.0,0.0,0.0
15-14-43,0.0,2309.0,1.0,0.0,0.0,0.0
15-14-59,3.0,2447.0,1.0,3.0,3.0,0.0
15-15-08,0.0,2233.0,1.0,0.0,0.0,0.0
15-15-18,0.0,2304.0,1.0,0.0,0.0,0.0
15-15-29,0.0,2780.0,1.0,0.0,0.0,0.0
15-15-51,0.0,29.0,1.0,0.0,0.0,0.0
15-15-52,5.0,2198.0,1.0,5.0,5.0,0.0
15-16-09,0.0,2210.0,1.0,0.0,0.0,0.0
15-16-19,0.0,2154.0,1.0,0.0,0.0,0.0
15-16-31,0.0,1766.0,1.0,0.0,0.0,0.0
15-16-52,0.0,3196.0,1.0,0.0,0.0,0.0
15-17-08,0.0,2411.0,1.0,0.0,0.0,0.0
15-17-23,0.0,2153.0,1.0,0.0,0.0,0.0
15-17-31,1.0,1849.0,1.0,1.0,1.0,0.0
15-17-39,1.0,1530.0,1.0,1.0,1.0,0.0
15-17-46,0.0,1424.0,1.0,0.0,0.0,0.0
15-17-54,0.0,2136.0,1.0,0.0,0.0,0.0
15-18-03,0.0,436.0,1.0,0.0,0.0,0.0
15-18-13,0.0,1503.0,1.0,0.0,0.0,0.0
15-18-30,0.0,119.0,1.0,0.0,0.0,0.0
15-18-31,0.0,2161.0,1.0,0.0,0.0,0.0
15-18-49,0.0,1994.0,1.0,0.0,0.0,0.0
15-19-02,0.0,1013.0,1.0,0.0,0.0,0.0
15-19-09,0.0,2529.0,1.0,0.0,0.0,0.0
15-19-20,0.0,1497.0,1.0,0.0,0.0,0.0
15-19-32,0.0,2541.0,1.0,0.0,0.0,0.0
15-19-45,0.0,1167.0,1.0,0.0,0.0,0.0
15-19-54,0.0,2696.0,1.0,3.0,3.0,0.0
15-20-09,0.0,169.0,1.0,0.0,0.0,0.0
15-20-12,0.0,2345.0,1.0,0.0,0.0,0.0
15-20-20,0.0,18.0,1.0,0.0,0.0,0.0
15-20-22,0.0,2368.0,1.0,0.0,0.0,0.0
15-20-29,0.0,2733.0,1.0,0.0,0.0,0.0
15-20-52,2.0,2349.0,1.0,2.0,2.0,0.0
15-21-06,0.0,79.0,1.0,0.0,0.0,0.0
15-21-07,0.0,1066.0,1.0,0.0,0.0,0.0
15-21-17,0.0,202.0,1.0,0.0,0.0,0.0
15-21-20,0.0,1940.0,1.0,0.0,0.0,0.0
15-21-36,0.0,1440.0,1.0,0.0,0.0,0.0
15-21-48,0.0,2143.0,1.0,0.0,0.0,0.0
15-22-03,0.0,2080.0,1.0,0.0,0.0,0.0
15-22-20,0.0,276.0,1.0,0.0,0.0,0.0
15-22-25,0.0,852.0,1.0,0.0,0.0,0.0
15-22-33,0.0,2469.0,1.0,0.0,0.0,0.0
15-22-40,0.0,1579.0,1.0,0.0,0.0,0.0
15-22-52,0.0,2389.0,1.0,2.0,2.0,0.0
15-23-00,0.0,294.0,1.0,0.0,0.0,0.0
15-23-03,0.0,374.0,1.0,0.0,0.0,0.0
15-23-08,0.0,1891.0,1.0,0.0,0.0,0.0
15-23-19,1.0,2483.0,1.0,1.0,1.0,0.0
15-23-32,0.0,2227.0,1.0,0.0,0.0,0.0
15-23-41,0.0,2317.0,1.0,0.0,0.0,0.0
15-23-52,0.0,366.0,1.0,0.0,0.0,0.0
15-23-56,0.0,1562.0,1.0,0.0,0.0,0.0
15-24-05,0.0,2304.0,1.0,0.0,0.0,0.0
15-24-12,0.0,206.0,1.0,0.0,0.0,0.0
15-24-13,0.0,2164.0,1.0,0.0,0.0,0.0
15-24-26,0.0,544.0,1.0,0.0,0.0,0.0
15-24-31,0.0,68.0,1.0,0.0,0.0,0.0
15-24-34,0.0,562.0,1.0,0.0,0.0,0.0
15-24-38,0.0,1107.0,1.0,0.0,0.0,0.0
15-24-50,0.0,458.0,1.0,0.0,0.0,0.0
15-25-01,0.0,2138.0,1.0,0.0,0.0,0.0
15-25-10,0.0,717.0,1.0,0.0,0.0,0.0
15-25-18,0.0,558.0,1.0,0.0,0.0,0.0
15-25-26,0.0,2521.0,1.0,0.0,0.0,0.0
15-25-52,0.0,794.0,1.0,0.0,0.0,0.0
15-26-05,0.0,1560.0,1.0,0.0,0.0,0.0
15-26-14,6.0,2611.0,1.0,6.0,6.0,0.0
15-26-26,0.0,2363.0,1.0,0.0,0.0,0.0
15-26-36,0.0,759.0,1.0,0.0,0.0,0.0
15-26-46,0.0,2179.0,1.0,0.0,0.0,0.0
15-26-57,0.0,268.0,1.0,0.0,0.0,0.0
15-27-03,0.0,3128.0,1.0,0.0,0.0,0.0
15-27-28,0.0,2584.0,1.0,0.0,0.0,0.0
15-27-38,0.0,1035.0,1.0,0.0,0.0,0.0
15-27-52,0.0,1713.0,1.0,0.0,0.0,0.0
15-28-09,0.0,334.0,1.0,0.0,0.0,0.0
15-28-14,0.0,2365.0,1.0,0.0,0.0,0.0
15-28-41,0.0,595.0,1.0,0.0,0.0,0.0
15-28-50,0.0,182.0,1.0,0.0,0.0,0.0
15-28-52,1.0,2017.0,1.0,1.0,1.0,0.0
15-29-03,0.0,2467.0,1.0,0.0,0.0,0.0
15-29-15,0.0,669.0,1.0,0.0,0.0,0.0
15-29-27,0.0,2252.0,1.0,0.0,0.0,0.0
15-29-44,2.0,915.0,1.0,2.0,2.0,0.0
15-29-54,0.0,17.0,1.0,0.0,0.0,0.0
15-29-56,0.0,1517.0,1.0,0.0,0.0,0.0
15-30-16,2.0,1499.0,1.0,2.0,2.0,0.0
15-30-28,1.0,2375.0,1.0,1.0,1.0,0.0
15-30-45,0.0,2129.0,1.0,0.0,0.0,0.0
15-30-54,0.0,1233.0,1.0,0.0,0.0,0.0
15-31-06,0.0,1511.0,1.0,0.0,0.0,0.0
15-31-16,0.0,2351.0,1.0,0.0,0.0,0.0
15-31-24,0.0,2984.0,1.0,0.0,0.0,0.0
15-31-42,4.0,1630.0,1.0,4.0,0.0,1.0
15-31-59,0.0,2456.0,1.0,0.0,0.0,0.0
15-32-10,0.0,2159.0,1.0,0.0,0.0,0.0
15-32-22,0.0,2320.0,1.0,0.0,0.0,0.0
15-32-33,0.0,2241.0,1.0,0.0,0.0,0.0
15-32-44,0.0,712.0,1.0,0.0,0.0,0.0
15-32-55,0.0,2231.0,1.0,0.0,0.0,0.0
15-33-10,0.0,2303.0,1.0,0.0,0.0,0.0
15-33-23,0.0,666.0,1.0,0.0,0.0,0.0
15-33-30,0.0,2531.0,1.0,0.0,0.0,0.0
15-33-39,0.0,2208.0,1.0,0.0,0.0,0.0
15-33-55,0.0,265.0,1.0,0.0,0.0,0.0
15-33-59,0.0,794.0,1.0,0.0,0.0,0.0
15-34-07,0.0,76.0,1.0,0.0,0.0,0.0
15-34-08,0.0,63.0,1.0,0.0,0.0,0.0
15-34-09,1.0,2118.0,1.0,1.0,1.0,0.0
15-34-22,0.0,1415.0,1.0,0.0,0.0,0.0
15-34-39,0.0,28.0,1.0,0.0,0.0,0.0
15-34-40,0.0,1217.0,1.0,0.0,0.0,0.0
15-34-57,0.0,3312.0,1.0,0.0,0.0,0.0
15-35-21,0.0,492.0,1.0,0.0,0.0,0.0
15-35-29,0.0,1608.0,1.0,0.0,0.0,0.0
15-35-47,16.0,2010.0,1.0,16.0,0.0,4.0
15-35-58,0.0,1494.0,1.0,0.0,0.0,0.0
15-36-08,0.0,2249.0,1.0,0.0,0.0,0.0
15-36-22,0.0,42.0,1.0,0.0,0.0,0.0
15-36-26,0.0,2468.0,1.0,0.0,0.0,0.0
15-36-39,0.0,2003.0,1.0,0.0,0.0,0.0
15-36-54,0.0,1359.0,1.0,0.0,0.0,0.0
15-37-11,0.0,2395.0,1.0,0.0,0.0,0.0
15-37-23,0.0,2000.0,1.0,5.0,5.0,0.0
15-37-36,0.0,2377.0,1.0,0.0,0.0,0.0
15-37-48,0.0,1175.0,1.0,0.0,0.0,0.0
15-38-03,0.0,733.0,1.0,0.0,0.0,0.0
15-38-09,0.0,944.0,1.0,0.0,0.0,0.0
15-38-19,0.0,2132.0,1.0,0.0,0.0,0.0
15-38-29,1.0,67.0,1.0,1.0,1.0,0.0
15-38-30,0.0,108.0,1.0,0.0,0.0,0.0
15-38-32,0.0,381.0,1.0,0.0,0.0,0.0
15-38-35,0.0,2138.0,1.0,0.0,0.0,0.0
15-38-44,0.0,110.0,1.0,0.0,0.0,0.0
15-38-46,0.0,1991.0,1.0,0.0,0.0,0.0
15-38-58,0.0,1095.0,1.0,0.0,0.0,0.0
15-39-08,1.0,357.0,1.0,1.0,1.0,0.0
15-39-11,0.0,796.0,1.0,0.0,0.0,0.0
15-39-20,0.0,2335.0,1.0,7.0,7.0,0.0
15-39-34,0.0,643.0,1.0,0.0,0.0,0.0
15-39-42,0.0,2489.0,1.0,0.0,0.0,0.0
15-39-55,0.0,2257.0,1.0,0.0,0.0,0.0
15-40-06,10.0,604.0,1.0,10.0,0.0,0.0
15-40-14,6.0,3193.0,1.0,6.0,6.0,0.0
15-40-29,0.0,474.0,1.0,2.0,2.0,0.0
15-40-35,0.0,100.0,1.0,0.0,0.0,0.0
15-40-36,0.0,2236.0,1.0,0.0,0.0,0.0
15-40-49,0.0,1382.0,1.0,0.0,0.0,0.0
15-41-07,0.0,526.0,1.0,0.0,0.0,0.0
15-41-12,0.0,2263.0,1.0,0.0,0.0,0.0
15-41-25,0.0,385.0,1.0,0.0,0.0,0.0
15-41-29,3.0,1706.0,1.0,3.0,3.0,0.0
15-41-41,0.0,2811.0,1.0,0.0,0.0,0.0
15-42-07,1.0,2352.0,1.0,1.0,1.0,0.0
15-42-17,4.0,2258.0,1.0,4.0,4.0,0.0
15-42-27,0.0,917.0,1.0,0.0,0.0,0.0
15-42-47,0.0,583.0,1.0,0.0,0.0,0.0
15-43-04,0.0,157.0,1.0,0.0,0.0,0.0
15-43-06,0.0,1500.0,1.0,0.0,0.0,0.0
15-43-17,0.0,1213.0,1.0,0.0,0.0,0.0
15-43-30,0.0,568.0,1.0,0.0,0.0,0.0
15-43-38,0.0,1523.0,1.0,0.0,0.0,0.0
15-43-55,4.0,2399.0,1.0,4.0,0.0,1.0
15-44-05,0.0,1727.0,1.0,0.0,0.0,0.0
15-44-14,0.0,753.0,1.0,0.0,0.0,0.0
15-44-20,0.0,23.0,1.0,0.0,0.0,0.0
15-44-22,0.0,133.0,1.0,0.0,0.0,0.0
15-44-24,0.0,588.0,1.0,0.0,0.0,0.0
15-44-33,0.0,2229.0,1.0,0.0,0.0,0.0
15-44-44,0.0,2229.0,1.0,0.0,0.0,0.0
15-45-07,1.0,1540.0,1.0,1.0,1.0,0.0
15-45-17,0.0,1501.0,1.0,0.0,0.0,0.0
15-45-27,0.0,69.0,1.0,0.0,0.0,0.0
15-45-30,0.0,632.0,1.0,0.0,0.0,0.0
15-45-36,0.0,644.0,1.0,0.0,0.0,0.0
15-45-46,0.0,2312.0,1.0,0.0,0.0,0.0
15-45-57,0.0,2188.0,1.0,0.0,0.0,0.0
15-46-07,0.0,2193.0,1.0,0.0,0.0,0.0
15-46-22,0.0,2500.0,1.0,0.0,0.0,0.0
15-46-36,4.0,2115.0,1.0,4.0,4.0,0.0
15-46-48,0.0,1312.0,1.0,0.0,0.0,0.0
15-47-00,16.0,3258.0,1.0,16.0,0.0,4.0
15-47-31,0.0,2432.0,1.0,0.0,0.0,0.0
15-47-41,0.0,2435.0,1.0,0.0,0.0,0.0
15-47-56,0.0,700.0,1.0,0.0,0.0,0.0
15-48-06,0.0,2440.0,1.0,0.0,0.0,0.0
15-48-21,0.0,2534.0,1.0,2.0,2.0,0.0
15-48-30,0.0,2091.0,1.0,0.0,0.0,0.0
15-48-42,0.0,2410.0,1.0,0.0,0.0,0.0
15-48-48,0.0,491.0,1.0,0.0,0.0,0.0
15-48-54,0.0,1546.0,1.0,0.0,0.0,0.0
15-49-10,0.0,456.0,1.0,0.0,0.0,0.0
15-49-14,0.0,1310.0,1.0,0.0,0.0,0.0
15-49-27,1.0,693.0,1.0,1.0,1.0,0.0
15-49-34,0.0,2406.0,1.0,0.0,0.0,0.0
15-49-49,0.0,2528.0,1.0,0.0,0.0,0.0
15-50-01,0.0,140.0,1.0,0.0,0.0,0.0
15-50-04,0.0,498.0,1.0,0.0,0.0,0.0
15-50-09,0.0,2312.0,1.0,0.0,0.0,0.0
15-50-23,0.0,699.0,1.0,0.0,0.0,0.0
15-50-32,1.0,1374.0,1.0,1.0,1.0,0.0
15-50-44,0.0,1029.0,1.0,0.0,0.0,0.0
15-50-58,16.0,570.0,1.0,16.0,0.0,4.0
15-51-05,0.0,1710.0,1.0,0.0,0.0,0.0
15-51-16,0.0,128.0,1.0,0.0,0.0,0.0
15-51-19,0.0,2148.0,1.0,0.0,0.0,0.0
15-51-34,0.0,674.0,1.0,0.0,0.0,0.0
15-51-42,0.0,688.0,1.0,0.0,0.0,0.0
15-51-46,0.0,1095.0,1.0,0.0,0.0,0.0
15-51-55,0.0,2364.0,1.0,0.0,0.0,0.0
